customer_id,created_date,age_band,residency,segment
CUST03368,2025-12-29,26-35,ES,mass
CUST03369,2025-11-19,18-25,AD,mass
CUST03370,2025-12-28,60+,AD,mass
CUST03371,2026-01-09,26-35,AD,mass
CUST03372,2025-12-20,26-35,AD,mass
CUST03373,2025-12-14,26-35,AD,affluent
CUST03374,2025-12-23,46-60,AD,mass
CUST03375,2026-01-19,60+,AD,mass
CUST03376,2025-10-20,26-35,FR,mass
CUST03377,2025-12-13,26-35,AD,mass
CUST03378,2026-02-02,46-60,ES,mass
CUST03379,2025-10-28,18-25,ES,affluent
CUST03380,2026-02-02,26-35,FR,mass
CUST03381,2026-01-30,46-60,AD,mass
CUST03382,2025-10-28,46-60,AD,mass
CUST03383,2025-11-19,60+,ES,mass
CUST03384,2026-01-08,46-60,FR,mass
CUST03385,2025-10-27,46-60,AD,mass
CUST03386,2025-11-12,36-45,ES,mass
CUST03387,2026-01-22,46-60,AD,mass
CUST03388,2025-12-26,26-35,AD,affluent
CUST03389,2025-12-02,18-25,AD,affluent
CUST03390,2026-01-05,60+,ES,mass
CUST03391,2026-01-20,26-35,ES,mass
CUST03392,2025-12-31,26-35,AD,mass
CUST03393,2025-11-28,36-45,AD,mass
CUST03394,2026-02-02,36-45,FR,mass
CUST03395,2026-01-03,46-60,AD,affluent
CUST03396,2025-11-11,36-45,AD,affluent
CUST03397,2025-10-27,26-35,AD,mass
CUST03398,2025-12-12,46-60,AD,mass
CUST03399,2025-11-28,26-35,FR,mass
CUST03400,2026-01-23,18-25,AD,affluent
CUST03401,2025-11-17,46-60,AD,mass
CUST03402,2026-02-02,36-45,AD,mass
CUST03403,2025-11-28,46-60,AD,mass
CUST03404,2025-10-26,26-35,ES,mass
CUST03405,2026-01-30,60+,AD,mass
CUST03406,2026-02-09,46-60,ES,mass
CUST03407,2025-12-17,36-45,ES,mass
CUST03408,2026-02-01,46-60,AD,mass
CUST03409,2026-02-06,26-35,AD,mass
CUST03410,2025-10-17,18-25,ES,affluent
CUST03411,2026-01-12,36-45,AD,mass
CUST03412,2025-11-06,26-35,ES,mass
CUST03413,2025-10-26,46-60,FR,mass
CUST03414,2026-02-01,26-35,ES,mass
CUST03415,2025-12-04,18-25,AD,affluent
CUST03416,2026-01-17,46-60,FR,mass
CUST03417,2025-12-26,60+,AD,mass
CUST03418,2026-01-28,18-25,AD,mass
CUST03419,2025-11-19,18-25,AD,mass
CUST03420,2025-11-12,26-35,AD,mass
CUST03421,2025-11-11,18-25,AD,affluent
CUST03422,2026-02-01,36-45,ES,mass
CUST03423,2025-12-24,60+,AD,mass
CUST03424,2025-12-20,36-45,ES,affluent
CUST03425,2025-12-03,46-60,ES,affluent
CUST03426,2026-01-25,46-60,AD,mass
CUST03427,2026-02-10,60+,AD,mass
CUST03428,2026-01-11,18-25,FR,affluent
CUST03429,2025-11-15,46-60,ES,mass
CUST03430,2026-02-09,46-60,AD,mass
CUST03431,2025-11-24,18-25,ES,mass
CUST03432,2025-11-28,46-60,ES,mass
CUST03433,2025-11-12,36-45,ES,mass
CUST03434,2026-01-02,26-35,ES,mass
CUST03435,2025-11-05,18-25,AD,mass
CUST03436,2026-02-06,26-35,FR,mass
CUST03437,2026-01-10,26-35,FR,mass
CUST03438,2025-11-16,60+,ES,mass
CUST03439,2025-12-16,26-35,ES,mass
CUST03440,2025-12-04,26-35,AD,mass
CUST03441,2026-01-09,26-35,AD,mass
CUST03442,2025-12-19,60+,AD,mass
CUST03443,2026-01-10,36-45,FR,affluent
CUST03444,2025-10-21,46-60,AD,mass
CUST03445,2025-10-24,36-45,AD,mass
CUST03446,2026-01-16,26-35,FR,mass
CUST03447,2025-11-06,46-60,AD,affluent
CUST03448,2026-01-16,18-25,AD,affluent
CUST03449,2025-12-27,46-60,ES,mass
CUST03450,2025-12-02,46-60,AD,mass
CUST03451,2025-10-27,26-35,AD,mass
CUST03452,2025-11-16,36-45,AD,mass
CUST03453,2025-11-13,26-35,ES,mass
CUST03454,2025-12-11,46-60,AD,mass
CUST03455,2025-12-31,18-25,ES,mass
CUST03456,2025-10-27,18-25,FR,mass
CUST03457,2025-10-15,26-35,AD,mass
CUST03458,2025-12-26,36-45,FR,affluent
CUST03459,2025-11-08,36-45,AD,mass
CUST03460,2025-11-28,18-25,ES,mass
CUST03461,2025-12-01,36-45,FR,mass
CUST03462,2026-02-04,46-60,AD,mass
CUST03463,2025-12-10,18-25,AD,mass
CUST03464,2026-01-24,60+,ES,mass
CUST03465,2025-11-21,18-25,ES,mass
CUST03466,2025-11-05,60+,AD,mass
CUST03467,2026-01-01,60+,FR,affluent
CUST03468,2025-12-24,46-60,ES,affluent
CUST03469,2026-01-08,36-45,AD,mass
CUST03470,2025-11-14,60+,AD,mass
CUST03471,2025-10-20,26-35,FR,affluent
CUST03472,2026-01-26,46-60,ES,mass
CUST03473,2025-12-29,18-25,AD,mass
CUST03474,2025-11-25,60+,ES,mass
CUST03475,2025-12-20,26-35,AD,mass
CUST03476,2025-11-25,18-25,ES,mass
CUST03477,2026-01-03,26-35,AD,mass
CUST03478,2025-10-18,36-45,AD,mass
CUST03479,2025-12-03,26-35,FR,mass
CUST03480,2026-01-21,46-60,AD,affluent
CUST03481,2025-11-08,60+,AD,mass
CUST03482,2026-02-07,36-45,AD,mass
CUST03483,2025-10-21,36-45,AD,mass
CUST03484,2025-11-08,26-35,AD,affluent
CUST03485,2026-01-10,46-60,ES,mass
CUST03486,2025-11-06,36-45,ES,mass
CUST03487,2025-11-11,18-25,FR,affluent
CUST03488,2026-01-14,26-35,ES,mass
CUST03489,2025-12-27,36-45,AD,affluent
CUST03490,2025-11-10,60+,AD,mass
CUST03491,2026-02-07,26-35,ES,affluent
CUST03492,2025-11-06,60+,ES,mass
CUST03493,2026-01-30,26-35,AD,mass
CUST03494,2026-01-02,46-60,FR,mass
CUST03495,2025-12-27,46-60,FR,mass
CUST03496,2026-02-04,36-45,FR,mass
CUST03497,2025-10-16,26-35,AD,mass
CUST03498,2026-02-07,26-35,ES,mass
CUST03499,2025-10-16,36-45,AD,mass
CUST03500,2025-12-11,18-25,ES,mass
CUST03501,2025-10-29,18-25,FR,mass
CUST03502,2025-11-07,36-45,AD,mass
CUST03503,2026-01-10,46-60,ES,mass
CUST03504,2025-11-20,26-35,ES,mass
CUST03505,2025-10-30,26-35,FR,mass
CUST03506,2025-10-26,36-45,AD,mass
CUST03507,2025-10-19,36-45,AD,mass
CUST03508,2026-01-29,26-35,AD,mass
CUST03509,2025-10-23,26-35,ES,mass
CUST03510,2025-11-02,36-45,ES,mass
CUST03511,2025-12-18,46-60,AD,mass
CUST03512,2025-11-24,18-25,AD,mass
CUST03513,2026-02-02,60+,FR,mass
CUST03514,2025-11-09,60+,AD,mass
CUST03515,2025-11-21,36-45,AD,mass
CUST03516,2025-11-26,36-45,AD,affluent
CUST03517,2025-10-23,46-60,ES,mass
CUST03518,2025-11-04,18-25,FR,mass
CUST03519,2026-01-10,18-25,AD,mass
CUST03520,2026-01-15,18-25,FR,mass
CUST03521,2025-11-02,60+,ES,mass
CUST03522,2025-10-15,36-45,ES,mass
CUST03523,2025-10-30,46-60,ES,mass
CUST03524,2025-12-23,18-25,ES,affluent
CUST03525,2026-02-11,36-45,AD,mass
CUST03526,2025-12-03,36-45,ES,mass
CUST03527,2026-01-01,26-35,FR,mass
CUST03528,2025-12-15,60+,AD,mass
CUST03529,2025-11-30,26-35,AD,mass
CUST03530,2025-12-03,60+,FR,mass
CUST03531,2025-10-17,26-35,AD,mass
CUST03532,2025-12-06,46-60,AD,mass
CUST03533,2025-12-05,18-25,ES,mass
CUST03534,2025-12-05,26-35,AD,mass
CUST03535,2025-12-10,60+,AD,mass
CUST03536,2026-01-08,26-35,ES,mass
CUST03537,2025-11-11,46-60,ES,affluent
CUST03538,2026-01-16,36-45,ES,affluent
CUST03539,2025-12-24,46-60,ES,mass
CUST03540,2025-11-23,26-35,AD,mass
CUST03541,2026-01-06,36-45,FR,affluent
CUST03542,2026-02-03,36-45,AD,mass
CUST03543,2025-12-24,60+,ES,affluent
CUST03544,2025-12-09,26-35,AD,mass
CUST03545,2025-12-03,36-45,AD,affluent
CUST03546,2026-01-10,36-45,AD,mass
CUST03547,2026-01-23,46-60,AD,mass
CUST03548,2025-11-15,46-60,AD,affluent
CUST03549,2025-11-24,36-45,ES,mass
CUST03550,2026-01-03,46-60,ES,mass
CUST03551,2025-10-25,18-25,FR,affluent
CUST03552,2025-11-26,46-60,AD,affluent
CUST03553,2025-11-09,46-60,FR,mass
CUST03554,2025-10-23,26-35,FR,mass
CUST03555,2026-01-29,36-45,AD,mass
CUST03556,2025-11-22,18-25,ES,affluent
CUST03557,2025-11-03,18-25,AD,affluent
CUST03558,2025-12-06,18-25,ES,mass
CUST03559,2025-11-19,46-60,FR,affluent
CUST03560,2026-01-07,60+,FR,mass
CUST03561,2025-10-20,18-25,AD,mass
CUST03562,2025-11-05,46-60,ES,affluent
CUST03563,2025-11-30,60+,ES,mass
CUST03564,2026-02-06,18-25,AD,mass
CUST03565,2025-11-28,60+,FR,affluent
CUST03566,2025-10-23,18-25,ES,mass
CUST03567,2026-02-09,18-25,FR,mass
CUST03568,2026-01-08,26-35,ES,mass
CUST03569,2026-01-24,60+,AD,mass
CUST03570,2026-01-25,36-45,ES,mass
CUST03571,2025-11-05,26-35,AD,mass
CUST03572,2025-12-20,60+,AD,mass
CUST03573,2025-11-05,18-25,AD,mass
CUST03574,2025-12-11,60+,AD,mass
CUST03575,2026-01-20,36-45,ES,mass
CUST03576,2025-10-19,18-25,FR,mass
CUST03577,2026-01-17,36-45,AD,mass
CUST03578,2025-12-14,26-35,AD,mass
CUST03579,2026-01-12,26-35,AD,mass
CUST03580,2026-01-23,26-35,ES,mass
CUST03581,2025-11-28,46-60,ES,mass
CUST03582,2025-11-18,18-25,AD,mass
CUST03583,2026-01-26,46-60,AD,mass
CUST03584,2025-10-29,18-25,AD,mass
CUST03585,2025-11-15,18-25,AD,mass
CUST03586,2026-01-25,26-35,AD,mass
CUST03587,2026-01-15,18-25,ES,affluent
CUST03588,2026-01-02,18-25,ES,affluent
CUST03589,2025-12-12,36-45,AD,mass
CUST03590,2026-01-01,18-25,ES,mass
CUST03591,2026-01-18,60+,AD,mass
CUST03592,2025-10-26,18-25,ES,mass
CUST03593,2025-10-21,46-60,AD,mass
CUST03594,2025-11-08,36-45,AD,affluent
CUST03595,2025-12-31,46-60,AD,mass
CUST03596,2025-12-29,46-60,AD,mass
CUST03597,2025-10-15,18-25,FR,mass
CUST03598,2026-02-04,36-45,FR,mass
CUST03599,2026-01-12,46-60,AD,affluent
CUST03600,2026-01-19,60+,AD,mass
CUST03601,2025-12-29,26-35,AD,mass
CUST03602,2025-11-11,26-35,ES,mass
CUST03603,2025-12-21,18-25,FR,mass
CUST03604,2025-11-20,46-60,AD,mass
CUST03605,2025-11-28,60+,AD,mass
CUST03606,2025-12-09,18-25,ES,mass
CUST03607,2025-10-16,60+,ES,mass
CUST03608,2026-01-21,60+,AD,mass
CUST03609,2026-01-09,60+,ES,mass
CUST03610,2025-11-24,36-45,ES,mass
CUST03611,2025-12-17,26-35,AD,mass
CUST03612,2026-01-18,26-35,ES,mass
CUST03613,2025-11-29,26-35,FR,mass
CUST03614,2026-01-24,46-60,FR,mass
CUST03615,2026-02-07,36-45,AD,mass
CUST03616,2025-12-03,26-35,AD,mass
CUST03617,2025-11-24,26-35,FR,mass
CUST03618,2025-11-30,18-25,ES,mass
CUST03619,2025-11-06,18-25,FR,mass
CUST03620,2025-10-17,26-35,AD,mass
CUST03621,2025-10-17,36-45,AD,affluent
CUST03622,2026-02-01,36-45,AD,mass
CUST03623,2026-01-15,36-45,AD,affluent
CUST03624,2025-12-16,60+,AD,affluent
CUST03625,2025-10-23,60+,ES,mass
CUST03626,2025-11-02,26-35,FR,mass
CUST03627,2025-12-07,36-45,FR,mass
CUST03628,2025-11-27,36-45,ES,mass
CUST03629,2025-10-30,36-45,AD,mass
CUST03630,2025-12-01,46-60,FR,mass
CUST03631,2025-12-14,18-25,AD,mass
CUST03632,2025-11-10,60+,ES,affluent
CUST03633,2026-02-07,26-35,FR,affluent
CUST03634,2026-01-23,26-35,AD,mass
CUST03635,2026-01-12,26-35,AD,mass
CUST03636,2026-01-03,36-45,FR,mass
CUST03637,2026-01-01,26-35,ES,mass
CUST03638,2025-12-14,60+,AD,affluent
CUST03639,2025-12-03,46-60,ES,mass
CUST03640,2025-12-16,36-45,FR,affluent
CUST03641,2026-01-16,26-35,AD,mass
CUST03642,2026-01-24,46-60,ES,mass
CUST03643,2026-01-22,18-25,AD,mass
CUST03644,2025-11-25,26-35,ES,mass
CUST03645,2026-01-23,26-35,AD,affluent
CUST03646,2025-12-31,60+,AD,mass
CUST03647,2025-11-08,60+,ES,mass
CUST03648,2026-01-16,18-25,FR,mass
CUST03649,2025-12-18,26-35,ES,mass
CUST03650,2026-01-27,46-60,AD,mass
CUST03651,2025-11-21,18-25,ES,mass
CUST03652,2025-10-25,26-35,ES,affluent
CUST03653,2025-12-11,36-45,ES,mass
CUST03654,2026-01-20,26-35,FR,mass
CUST03655,2025-11-09,46-60,AD,mass
CUST03656,2025-10-31,26-35,AD,mass
CUST03657,2025-11-25,36-45,AD,mass
CUST03658,2026-01-15,26-35,AD,mass
CUST03659,2025-11-25,26-35,AD,affluent
CUST03660,2025-10-19,36-45,AD,mass
CUST03661,2025-10-20,60+,AD,mass
CUST03662,2025-10-31,36-45,FR,mass
CUST03663,2025-10-28,36-45,FR,mass
CUST03664,2026-01-19,26-35,AD,mass
CUST03665,2025-11-27,46-60,AD,mass
CUST03666,2025-12-21,26-35,ES,mass
CUST03667,2025-12-24,46-60,ES,mass
CUST03668,2025-10-29,46-60,FR,mass
CUST03669,2025-10-22,36-45,ES,mass
CUST03670,2026-01-30,46-60,AD,mass
CUST03671,2026-01-20,26-35,AD,affluent
CUST03672,2025-12-18,26-35,AD,mass
CUST03673,2025-12-04,18-25,ES,mass
CUST03674,2026-01-08,46-60,AD,mass
CUST03675,2025-11-09,36-45,AD,mass
CUST03676,2025-10-15,26-35,AD,affluent
CUST03677,2025-12-19,60+,AD,mass
CUST03678,2025-12-22,18-25,ES,mass
CUST03679,2025-11-18,36-45,AD,mass
CUST03680,2025-11-09,46-60,AD,mass
CUST03681,2026-02-06,26-35,AD,mass
CUST03682,2025-10-18,36-45,FR,mass
CUST03683,2026-01-21,26-35,AD,mass
CUST03684,2026-01-25,18-25,FR,mass
CUST03685,2026-01-20,36-45,ES,affluent
CUST03686,2026-01-09,26-35,ES,mass
CUST03687,2025-12-13,18-25,ES,mass
CUST03688,2026-02-05,46-60,AD,mass
CUST03689,2025-10-16,26-35,AD,mass
CUST03690,2025-12-17,60+,AD,mass
CUST03691,2025-12-04,36-45,AD,mass
CUST03692,2025-12-25,36-45,ES,mass
CUST03693,2025-11-15,18-25,AD,mass
CUST03694,2025-10-18,36-45,FR,affluent
CUST03695,2026-02-11,18-25,AD,mass
CUST03696,2025-11-04,18-25,AD,mass
CUST03697,2025-12-08,46-60,AD,mass
CUST03698,2026-01-06,18-25,ES,affluent
CUST03699,2025-11-22,18-25,AD,affluent
CUST03700,2026-01-25,60+,AD,mass
CUST03701,2026-01-10,46-60,FR,affluent
CUST03702,2025-11-06,18-25,AD,mass
CUST03703,2026-02-03,60+,ES,mass
CUST03704,2025-10-17,46-60,AD,mass
CUST03705,2025-11-03,26-35,AD,mass
CUST03706,2025-10-19,36-45,ES,mass
CUST03707,2025-10-16,36-45,AD,mass
CUST03708,2026-01-21,46-60,ES,mass
CUST03709,2025-11-09,46-60,AD,mass
CUST03710,2026-02-03,26-35,ES,mass
CUST03711,2026-01-06,18-25,ES,affluent
CUST03712,2025-12-25,60+,AD,mass
CUST03713,2026-01-31,46-60,AD,mass
CUST03714,2025-12-01,36-45,AD,mass
CUST03715,2026-01-07,60+,ES,mass
CUST03716,2025-11-25,46-60,AD,mass
CUST03717,2025-12-05,26-35,FR,mass
CUST03718,2025-11-02,46-60,ES,mass
CUST03719,2025-12-23,26-35,FR,mass
CUST03720,2025-11-16,60+,AD,mass
CUST03721,2025-12-13,36-45,AD,mass
CUST03722,2026-02-05,18-25,AD,affluent
CUST03723,2026-01-03,18-25,AD,mass
CUST03724,2026-01-18,18-25,ES,mass
CUST03725,2026-01-27,46-60,ES,mass
CUST03726,2026-01-28,26-35,AD,mass
CUST03727,2025-10-20,36-45,ES,mass
CUST03728,2025-12-24,46-60,AD,mass
CUST03729,2026-01-13,46-60,AD,mass
CUST03730,2026-01-30,46-60,AD,mass
CUST03731,2026-01-07,46-60,AD,mass
CUST03732,2025-12-06,46-60,FR,mass
CUST03733,2026-01-05,36-45,ES,affluent
CUST03734,2025-11-08,46-60,FR,affluent
CUST03735,2026-01-25,18-25,AD,mass
CUST03736,2025-11-23,26-35,AD,affluent
CUST03737,2025-12-23,36-45,FR,mass
CUST03738,2025-10-17,18-25,AD,mass
CUST03739,2026-01-22,46-60,AD,mass
CUST03740,2025-10-30,26-35,AD,mass
CUST03741,2026-01-12,36-45,AD,mass
CUST03742,2025-11-22,26-35,ES,mass
CUST03743,2026-01-01,36-45,ES,affluent
CUST03744,2025-12-17,26-35,AD,mass
CUST03745,2026-02-02,46-60,ES,mass
CUST03746,2025-12-08,46-60,ES,mass
CUST03747,2026-01-10,36-45,AD,mass
CUST03748,2025-12-16,46-60,AD,mass
CUST03749,2025-10-26,18-25,ES,mass
CUST03750,2026-02-10,18-25,AD,mass
CUST03751,2025-12-31,60+,AD,mass
CUST03752,2026-01-22,46-60,AD,mass
CUST03753,2025-10-27,18-25,AD,affluent
CUST03754,2026-01-22,18-25,AD,mass
CUST03755,2025-11-07,36-45,ES,mass
CUST03756,2026-02-10,36-45,ES,mass
CUST03757,2025-10-30,46-60,AD,affluent
CUST03758,2025-11-21,46-60,AD,mass
CUST03759,2025-12-08,18-25,AD,affluent
CUST03760,2025-11-09,36-45,AD,mass
CUST03761,2026-01-18,46-60,FR,mass
CUST03762,2025-10-20,26-35,AD,affluent
CUST03763,2025-12-28,46-60,AD,mass
CUST03764,2026-01-12,60+,AD,mass
CUST03765,2025-10-31,46-60,FR,mass
CUST03766,2025-12-10,36-45,ES,mass
CUST03767,2026-01-13,36-45,ES,mass
CUST03768,2025-10-28,26-35,AD,mass
CUST03769,2026-01-12,26-35,AD,mass
CUST03770,2026-01-08,26-35,AD,affluent
CUST03771,2026-02-08,60+,AD,mass
CUST03772,2025-10-26,36-45,ES,mass
CUST03773,2025-12-23,26-35,AD,mass
CUST03774,2026-01-24,36-45,ES,mass
CUST03775,2025-10-20,26-35,AD,mass
CUST03776,2026-01-12,26-35,AD,mass
CUST03777,2025-10-16,18-25,ES,mass
CUST03778,2025-10-16,26-35,ES,mass
CUST03779,2025-11-15,46-60,ES,mass
CUST03780,2025-12-14,36-45,AD,mass
CUST03781,2025-12-24,36-45,AD,mass
CUST03782,2025-11-02,46-60,FR,mass
CUST03783,2026-01-20,18-25,AD,affluent
CUST03784,2025-12-26,18-25,ES,mass
CUST03785,2026-01-03,26-35,AD,mass
CUST03786,2025-10-22,46-60,AD,mass
CUST03787,2025-12-04,18-25,ES,affluent
CUST03788,2025-12-04,36-45,ES,mass
CUST03789,2026-02-08,18-25,ES,mass
CUST03790,2026-02-05,26-35,FR,mass
CUST03791,2025-11-14,36-45,AD,mass
CUST03792,2025-12-09,36-45,AD,mass
CUST03793,2026-01-13,60+,AD,mass
CUST03794,2025-12-01,26-35,AD,mass
CUST03795,2026-02-09,26-35,ES,mass
CUST03796,2026-02-09,26-35,FR,mass
CUST03797,2025-12-03,46-60,ES,mass
CUST03798,2025-12-25,60+,ES,mass
CUST03799,2025-12-27,18-25,AD,mass
CUST03800,2025-11-27,36-45,ES,mass
CUST03801,2026-01-03,26-35,AD,mass
CUST03802,2025-12-19,26-35,FR,mass
CUST03803,2025-11-14,36-45,AD,mass
CUST03804,2026-01-28,26-35,ES,mass
CUST03805,2025-12-30,26-35,ES,mass
CUST03806,2026-02-05,46-60,ES,mass
CUST03807,2025-11-08,46-60,AD,mass
CUST03808,2025-11-25,26-35,AD,mass
CUST03809,2025-10-30,46-60,FR,mass
CUST03810,2025-11-10,36-45,ES,mass
CUST03811,2026-02-05,36-45,AD,mass
CUST03812,2025-12-15,46-60,FR,mass
CUST03813,2025-11-27,18-25,ES,mass
CUST03814,2025-12-02,46-60,FR,mass
CUST03815,2025-11-08,46-60,AD,mass
CUST03816,2026-02-11,60+,ES,mass
CUST03817,2025-12-26,26-35,AD,affluent
CUST03818,2026-01-03,60+,ES,mass
CUST03819,2025-12-03,26-35,AD,mass
CUST03820,2026-01-20,46-60,AD,affluent
CUST03821,2025-11-19,18-25,AD,mass
CUST03822,2025-10-27,60+,ES,mass
CUST03823,2026-02-06,46-60,AD,mass
CUST03824,2026-01-02,46-60,AD,mass
CUST03825,2025-11-12,36-45,ES,mass
CUST03826,2025-12-24,26-35,AD,mass
CUST03827,2025-12-28,26-35,AD,mass
CUST03828,2026-01-28,26-35,AD,mass
CUST03829,2025-11-04,18-25,ES,affluent
CUST03830,2025-11-18,46-60,AD,mass
CUST03831,2025-12-06,26-35,AD,mass
CUST03832,2025-11-06,60+,AD,mass
CUST03833,2026-01-08,26-35,ES,mass
CUST03834,2025-12-03,36-45,AD,affluent
CUST03835,2025-12-06,46-60,AD,mass
CUST03836,2025-12-03,46-60,ES,mass
CUST03837,2026-01-20,26-35,FR,mass
CUST03838,2026-01-24,46-60,AD,mass
CUST03839,2025-12-18,36-45,ES,mass
CUST03840,2025-12-01,18-25,AD,affluent
CUST03841,2026-01-10,26-35,ES,mass
CUST03842,2025-11-24,26-35,AD,mass
CUST03843,2026-02-07,26-35,ES,mass
CUST03844,2025-10-18,46-60,ES,mass
CUST03845,2025-10-23,36-45,ES,mass
CUST03846,2025-11-28,26-35,AD,mass
CUST03847,2025-12-11,60+,AD,mass
CUST03848,2025-11-13,26-35,FR,mass
CUST03849,2025-11-04,18-25,FR,mass
CUST03850,2025-12-30,36-45,AD,mass
CUST03851,2025-12-02,26-35,ES,mass
CUST03852,2026-02-09,18-25,ES,mass
CUST03853,2025-11-16,18-25,FR,mass
CUST03854,2025-11-21,18-25,AD,affluent
CUST03855,2025-11-07,26-35,AD,mass
CUST03856,2025-11-13,46-60,ES,mass
CUST03857,2026-01-23,46-60,FR,affluent
CUST03858,2025-11-06,26-35,AD,mass
CUST03859,2025-11-05,26-35,ES,mass
CUST03860,2026-01-14,18-25,ES,mass
CUST03861,2026-01-23,18-25,AD,mass
CUST03862,2026-01-20,26-35,AD,mass
CUST03863,2025-11-07,26-35,AD,affluent
CUST03864,2026-01-21,26-35,ES,mass
CUST03865,2026-02-06,18-25,AD,mass
CUST03866,2025-11-03,46-60,AD,mass
CUST03867,2025-12-01,36-45,AD,mass
CUST03868,2025-11-06,46-60,ES,mass
CUST03869,2025-12-31,46-60,AD,mass
CUST03870,2025-10-15,26-35,AD,mass
CUST03871,2026-01-19,26-35,AD,mass
CUST03872,2025-12-21,36-45,ES,mass
CUST03873,2026-01-23,36-45,ES,mass
CUST03874,2026-01-19,26-35,FR,mass
CUST03875,2026-02-01,36-45,ES,mass
CUST03876,2025-12-30,60+,ES,mass
CUST03877,2026-02-07,26-35,AD,mass
CUST03878,2025-11-24,36-45,ES,mass
CUST03879,2026-01-22,36-45,AD,affluent
CUST03880,2026-01-24,46-60,AD,mass
CUST03881,2025-12-04,26-35,AD,mass
CUST03882,2025-12-10,26-35,AD,mass
CUST03883,2025-12-01,60+,AD,mass
CUST03884,2025-10-21,26-35,AD,mass
CUST03885,2025-10-27,26-35,AD,mass
CUST03886,2025-12-03,60+,FR,mass
CUST03887,2025-11-21,26-35,AD,mass
CUST03888,2026-02-11,60+,ES,mass
CUST03889,2025-11-26,26-35,FR,mass
CUST03890,2025-10-27,18-25,ES,mass
CUST03891,2025-10-18,36-45,ES,mass
CUST03892,2025-12-11,26-35,ES,mass
CUST03893,2026-01-02,26-35,AD,mass
CUST03894,2025-12-28,18-25,AD,mass
CUST03895,2026-01-20,36-45,ES,mass
CUST03896,2026-01-18,36-45,AD,affluent
CUST03897,2026-02-11,46-60,AD,mass
CUST03898,2026-01-16,46-60,AD,mass
CUST03899,2026-02-09,26-35,ES,mass
CUST03900,2025-11-12,18-25,AD,affluent
CUST03901,2025-11-08,26-35,AD,mass
CUST03902,2026-02-05,18-25,AD,mass
CUST03903,2026-02-09,26-35,FR,mass
CUST03904,2025-10-19,26-35,AD,mass
CUST03905,2025-12-13,60+,AD,mass
CUST03906,2025-10-29,18-25,AD,affluent
CUST03907,2026-01-01,46-60,AD,mass
CUST03908,2025-11-17,36-45,AD,affluent
CUST03909,2026-01-17,26-35,ES,mass
CUST03910,2026-01-08,46-60,ES,mass
CUST03911,2025-11-19,46-60,ES,mass
CUST03912,2026-01-27,18-25,AD,mass
CUST03913,2025-12-19,26-35,FR,affluent
CUST03914,2025-10-21,60+,AD,affluent
CUST03915,2025-10-28,46-60,ES,affluent
CUST03916,2025-11-12,60+,AD,affluent
CUST03917,2026-02-10,18-25,AD,mass
CUST03918,2026-01-18,26-35,ES,mass
CUST03919,2025-11-15,18-25,AD,affluent
CUST03920,2025-10-23,46-60,FR,mass
CUST03921,2025-12-05,46-60,AD,mass
CUST03922,2025-10-18,26-35,AD,mass
CUST03923,2025-12-16,46-60,AD,affluent
CUST03924,2025-12-29,26-35,AD,mass
CUST03925,2025-11-15,36-45,AD,mass
CUST03926,2025-11-25,36-45,FR,mass
CUST03927,2025-10-25,46-60,AD,mass
CUST03928,2025-12-17,60+,FR,mass
CUST03929,2026-01-12,36-45,FR,mass
CUST03930,2025-11-06,18-25,AD,affluent
CUST03931,2026-01-09,46-60,ES,mass
CUST03932,2025-12-27,18-25,AD,mass
CUST03933,2025-10-27,18-25,ES,affluent
CUST03934,2026-01-01,18-25,FR,mass
CUST03935,2026-02-06,26-35,FR,mass
CUST03936,2025-12-29,26-35,ES,mass
CUST03937,2026-01-01,26-35,AD,mass
CUST03938,2025-11-17,18-25,ES,mass
CUST03939,2025-12-17,36-45,ES,mass
CUST03940,2026-02-01,26-35,AD,mass
CUST03941,2025-12-11,26-35,AD,mass
CUST03942,2026-01-13,46-60,AD,affluent
CUST03943,2026-01-24,60+,AD,mass
CUST03944,2025-11-14,36-45,ES,mass
CUST03945,2025-10-22,36-45,AD,mass
CUST03946,2025-12-11,18-25,ES,mass
CUST03947,2025-11-26,46-60,ES,mass
CUST03948,2025-12-09,26-35,FR,mass
CUST03949,2026-01-08,36-45,ES,affluent
CUST03950,2025-11-10,60+,ES,mass
CUST03951,2025-12-04,26-35,AD,mass
CUST03952,2026-02-01,46-60,AD,mass
CUST03953,2025-12-13,36-45,AD,mass
CUST03954,2025-11-25,36-45,ES,mass
CUST03955,2026-01-13,26-35,AD,affluent
CUST03956,2025-12-26,46-60,AD,affluent
CUST03957,2025-11-05,60+,AD,mass
CUST03958,2025-11-26,18-25,FR,mass
CUST03959,2025-12-31,36-45,AD,mass
CUST03960,2025-11-07,26-35,ES,mass
CUST03961,2026-01-14,26-35,ES,mass
CUST03962,2025-10-28,36-45,ES,mass
CUST03963,2025-11-11,18-25,ES,affluent
CUST03964,2026-01-18,36-45,AD,affluent
CUST03965,2025-12-29,36-45,ES,mass
CUST03966,2026-01-16,46-60,AD,mass
CUST03967,2025-12-24,26-35,FR,mass
CUST03968,2025-11-20,26-35,AD,mass
CUST03969,2026-01-24,18-25,ES,mass
CUST03970,2025-12-13,60+,ES,mass
CUST03971,2025-11-24,46-60,AD,mass
CUST03972,2026-02-06,36-45,AD,mass
CUST03973,2026-02-07,36-45,AD,mass
